J,R,E,M,E_Num,algo,n_subtypes,mallows_temperature,kendalls_w,runtime,kendalls_tau,subtype_acc,stage_mae,mean_stage_healthy,runtime_cross_validation,absolute_error_n_subtypes,relative_error,correct_bool
726,0.21,sn_kjContinuousBeta_sigmoid,8,5,SuStaIn (KDE),3,0.3604853108722972,0.9815821582158216,277.9130797147751,0.37434343434343437,-0.0005614707244899403,13.813793103448276,22.76158940397351,,,100,100
726,0.21,sn_kjContinuousBeta_sigmoid,9,5,BebmS,3,0.23108159522861166,0.960934760142681,81.95479354461034,0.37535353535353533,0.0,6.038620689655173,0.039735099337748346,,,100,100
726,0.21,sn_kjContinuousBeta_sigmoid,9,5,BebmS (Blind),3,0.23108159522861166,0.960934760142681,99.28950790166854,0.40552188552188556,0.0,11.148965517241379,0.41721854304635764,,3.0,100,100
726,0.21,sn_kjContinuousBeta_sigmoid,9,5,Random Guessing,3,0.23108159522861166,0.960934760142681,0.0,0.4972569190264449,-0.0005639231243719813,52.60413793103448,6.059602649006623,,3.0,100,100
726,0.21,sn_kjContinuousBeta_sigmoid,9,5,SuStaIn (GMM),3,0.23108159522861166,0.960934760142681,111.22573352654776,0.37326599326599325,0.23694271333109249,14.878620689655172,39.58940397350993,,,100,100
726,0.21,sn_kjContinuousBeta_sigmoid,9,5,SuStaIn (KDE),3,0.23108159522861166,0.960934760142681,133.2052014986674,0.3546801346801347,0.018579393463908522,13.277241379310345,20.7682119205298,,,100,100
726,0.21,sn_kjContinuousBeta_sigmoid,10,5,BebmS,3,0.22085878699876824,0.9567903457012368,69.88841906785964,0.396026936026936,0.0,11.555096418732782,0.033112582781456956,,,100,100
726,0.21,sn_kjContinuousBeta_sigmoid,10,5,BebmS (Blind),3,0.22085878699876824,0.9567903457012368,83.7345897436142,0.38902356902356905,0.030293663952911488,11.814049586776859,0.2582781456953642,,1.0,100,100
726,0.21,sn_kjContinuousBeta_sigmoid,10,5,Random Guessing,3,0.22085878699876824,0.9567903457012368,0.0,0.4877225661065283,0.0037558159421422254,52.44490358126722,6.2781456953642385,,1.0,100,100
726,0.21,sn_kjContinuousBeta_sigmoid,10,5,SuStaIn (GMM),3,0.22085878699876824,0.9567903457012368,1028.205018277963,0.4531986531986532,0.043721662337742336,18.6900826446281,45.82119205298013,,,100,100
